"Series";"Time";"Value"
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:52:50-03:00";2.422
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:53:20-03:00";2.365
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:53:50-03:00";2.357
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:54:20-03:00";2.428
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:54:50-03:00";2.342
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:55:20-03:00";2.32
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:55:50-03:00";2.191
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:56:20-03:00";2.251
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:56:50-03:00";2.342
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:57:20-03:00";2.382
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:57:50-03:00";2.353
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:58:20-03:00";2.131
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:58:50-03:00";2.3
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:59:20-03:00";2.275
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:59:50-03:00";2.236
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:00:20-03:00";2.445
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:01:50-03:00";241.779
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:02:20-03:00";197.373
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:02:50-03:00";219.772
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:05:20-03:00";215.779
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:05:50-03:00";216.463
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:06:20-03:00";217.148
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:06:50-03:00";216.726
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:07:20-03:00";211.946
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:07:50-03:00";215.617
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:08:20-03:00";220.619
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:08:50-03:00";217.275
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:09:20-03:00";216.851
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:09:50-03:00";217.854
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:10:20-03:00";216.197
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:10:50-03:00";214.531
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:11:20-03:00";209.708
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:11:50-03:00";204.07
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:12:20-03:00";213.017
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:14:50-03:00";207.72
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:15:20-03:00";213.054
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:15:50-03:00";211.326
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:16:20-03:00";211.781
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:16:50-03:00";199.161
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:17:20-03:00";209.104
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:17:50-03:00";212.626
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:18:20-03:00";211.581
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:18:50-03:00";203.577
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:19:20-03:00";208.934
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:19:50-03:00";215.166
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:20:20-03:00";215.815
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:20:50-03:00";216.749
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:21:20-03:00";212.243
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:21:50-03:00";214.897
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:22:20-03:00";214.575
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:22:50-03:00";217.543
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:23:20-03:00";213.022
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:23:50-03:00";208.691
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:24:20-03:00";213.005
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:24:50-03:00";212.706
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:25:20-03:00";211.577
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:25:50-03:00";211.224
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:26:20-03:00";200.106
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:26:50-03:00";199.195
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:27:20-03:00";214.088
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:27:50-03:00";212.19
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:28:20-03:00";216.641
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:28:50-03:00";211.571
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:29:20-03:00";210.963
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:29:50-03:00";209.491
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:30:20-03:00";200.645
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:30:50-03:00";210.733
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:31:20-03:00";209.147
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:31:50-03:00";210.799
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:32:20-03:00";204.17
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:32:50-03:00";208.952
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:33:20-03:00";207.318
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:33:50-03:00";205.029
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:34:20-03:00";199.541
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:34:50-03:00";205.061
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:35:20-03:00";205.815
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:35:50-03:00";210.74
"TEL.NAOMI.FLUX_AT4";"2023-10-21T04:36:20-03:00";208.324
