"Series";"Time";"Value"
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:20:21-03:00";0.106
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:20:51-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:21:21-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:21:51-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:22:21-03:00";0.116
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:22:51-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:23:21-03:00";0.109
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:23:51-03:00";0.1
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:24:21-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:24:51-03:00";0.099
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:25:21-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:25:51-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:26:21-03:00";0.185
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:26:51-03:00";0.111
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:27:21-03:00";0.107
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:27:51-03:00";0.131
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:28:21-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:28:51-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:29:21-03:00";0.122
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:29:51-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:30:21-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:30:51-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:31:21-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:31:51-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:32:21-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:32:51-03:00";0.099
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:33:21-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:33:51-03:00";0.103
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:34:21-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:34:51-03:00";0.107
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:35:21-03:00";0.103
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:35:51-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT3";"2023-10-21T04:36:21-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:44:49-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:45:19-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:45:49-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:46:19-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:46:49-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:47:19-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:47:49-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:48:19-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:48:49-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:49:19-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:49:49-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:50:19-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:50:49-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:51:19-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:51:49-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:52:19-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:52:49-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:53:19-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:53:49-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:54:19-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:54:49-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:55:19-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:55:49-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:56:19-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:56:49-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:57:19-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:57:49-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:58:19-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:58:49-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:59:19-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T00:59:49-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:00:19-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:00:49-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:01:19-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:01:49-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:02:19-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:02:49-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:03:19-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:03:49-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:04:19-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:04:49-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:05:19-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:05:49-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:06:19-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:06:49-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:07:19-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:07:49-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:08:19-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:08:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:09:20-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:09:50-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:10:20-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:10:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:11:20-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:11:50-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:12:20-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:12:50-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:13:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:13:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:14:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:14:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:15:20-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:15:50-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:16:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:16:50-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:17:20-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:17:50-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:18:20-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:22:20-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:22:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:23:20-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:23:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:24:20-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:24:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:25:20-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:25:50-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:26:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:28:50-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:29:20-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:29:50-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:30:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:30:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:31:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:31:50-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:32:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:32:50-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:33:20-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:33:50-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:34:20-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:34:50-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:35:20-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:35:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:36:20-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:36:50-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:37:20-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:37:50-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:38:20-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:38:50-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:39:20-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:39:50-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:40:20-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:40:50-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:41:20-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:41:50-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:42:20-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:42:50-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:43:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:43:50-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:44:20-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:44:50-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:45:20-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:45:50-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:46:20-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:48:20-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:48:50-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:49:20-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:49:50-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:50:20-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:50:50-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:51:20-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:53:50-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:54:20-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:54:50-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:55:20-03:00";0.045
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:55:50-03:00";0.043
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:56:20-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:56:50-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:57:20-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:57:50-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:58:20-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:58:50-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:59:20-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T01:59:50-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:00:20-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:00:50-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:01:20-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:01:50-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:02:20-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:02:50-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:03:20-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:03:50-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:04:20-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:04:50-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:05:20-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:05:50-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:06:20-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:06:50-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:07:20-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:07:50-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:08:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:08:50-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:09:20-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:09:50-03:00";0.117
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:10:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:10:50-03:00";0.136
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:11:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:11:50-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:12:20-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:12:50-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:13:20-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:13:50-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:16:20-03:00";0.124
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:16:50-03:00";0.14
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:17:20-03:00";0.133
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:17:50-03:00";0.112
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:18:20-03:00";0.158
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:18:50-03:00";0.13
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:19:20-03:00";0.133
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:19:50-03:00";0.141
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:20:20-03:00";0.124
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:20:50-03:00";0.123
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:23:20-03:00";0.128
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:23:50-03:00";0.118
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:24:20-03:00";0.128
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:24:50-03:00";0.132
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:25:20-03:00";0.139
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:25:50-03:00";0.143
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:26:20-03:00";0.121
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:26:50-03:00";0.129
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:27:20-03:00";0.127
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:27:50-03:00";0.115
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:28:20-03:00";0.124
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:28:50-03:00";0.113
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:29:20-03:00";0.118
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:29:50-03:00";0.117
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:30:20-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:30:50-03:00";0.111
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:31:20-03:00";0.122
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:31:50-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:32:20-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:32:50-03:00";0.111
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:33:20-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:33:50-03:00";0.114
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:34:20-03:00";0.114
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:34:50-03:00";0.113
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:35:20-03:00";0.118
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:35:50-03:00";0.126
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:36:20-03:00";0.129
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:36:50-03:00";0.139
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:37:20-03:00";0.139
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:37:50-03:00";0.137
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:38:20-03:00";0.126
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:38:50-03:00";0.127
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:39:20-03:00";0.124
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:39:50-03:00";0.13
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:40:20-03:00";0.119
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:40:50-03:00";0.126
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:41:20-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:41:50-03:00";0.153
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:42:50-03:00";0.306
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:43:20-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:43:50-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:44:20-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:44:50-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:45:20-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:45:50-03:00";0.108
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:46:20-03:00";0.094
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:46:50-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:47:20-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:47:50-03:00";0.123
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:48:20-03:00";0.112
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:50:50-03:00";0.799
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:51:20-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:51:50-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:52:20-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:52:50-03:00";0.092
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:53:20-03:00";0.077
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:53:50-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:54:20-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:54:50-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:55:20-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:55:50-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:56:20-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:56:50-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:57:20-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:57:50-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:58:20-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:58:50-03:00";0.103
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:59:20-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T02:59:50-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:00:20-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:00:50-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:01:20-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:01:50-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:02:20-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:02:50-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:03:20-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:03:50-03:00";0.094
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:04:20-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:04:50-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:05:20-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:05:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:06:20-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:06:50-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:07:20-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:07:50-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:08:20-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:08:50-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:09:20-03:00";0.091
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:09:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:10:20-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:10:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:11:20-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:11:50-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:12:20-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:12:50-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:13:20-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:14:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:15:20-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:18:20-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:18:50-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:19:20-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:19:50-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:20:20-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:20:50-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:21:20-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:21:50-03:00";0.064
